-1.000000000000000000e+02,9.803000000000000000e+03
-9.979979979979979987e+01,9.763400440480520047e+03
-9.959959959959959974e+01,9.723881041201360858e+03
-9.939939939939939961e+01,9.684441802162524255e+03
-9.919919919919919948e+01,9.645082723364004778e+03
-9.899899899899899935e+01,9.605803804805806067e+03
-9.879879879879879923e+01,9.566605046487929940e+03
-9.859859859859859910e+01,9.527486448410370940e+03
-9.839839839839839897e+01,9.488448010573136344e+03
-9.819819819819819884e+01,9.449489732976220694e+03
-9.799799799799799871e+01,9.410611615619623990e+03
-9.779779779779779858e+01,9.371813658503348051e+03
-9.759759759759759845e+01,9.333095861627392878e+03
-9.739739739739739832e+01,9.294458224991758470e+03
-9.719719719719719819e+01,9.255900748596444828e+03
-9.699699699699699806e+01,9.217423432441450132e+03
-9.679679679679679793e+01,9.179026276526776201e+03
-9.659659659659659781e+01,9.140709280852423035e+03
-9.639639639639639768e+01,9.102472445418392454e+03
-9.619619619619619755e+01,9.064315770224679000e+03
-9.599599599599599742e+01,9.026239255271288130e+03
-9.579579579579579729e+01,8.988242900558216206e+03
-9.559559559559559716e+01,8.950326706085465048e+03
-9.539539539539539703e+01,8.912490671853034655e+03
-9.519519519519519690e+01,8.874734797860925028e+03
-9.499499499499499677e+01,8.837059084109134346e+03
-9.479479479479479664e+01,8.799463530597664430e+03
-9.459459459459459651e+01,8.761948137326515280e+03
-9.439439439439439639e+01,8.724512904295688713e+03
-9.419419419419419626e+01,8.687157831505179274e+03
-9.399399399399399613e+01,8.649882918954990600e+03
-9.379379379379379600e+01,8.612688166645122692e+03
-9.359359359359359587e+01,8.575573574575577368e+03
-9.339339339339339574e+01,8.538539142746350990e+03
-9.319319319319319561e+01,8.501584871157443558e+03
-9.299299299299299548e+01,8.464710759808858711e+03
-9.279279279279279535e+01,8.427916808700592810e+03
-9.259259259259259522e+01,8.391203017832649493e+03
-9.239239239239239510e+01,8.354569387205023304e+03
-9.219219219219219497e+01,8.318015916817719699e+03
-9.199199199199199484e+01,8.281542606670735040e+03
-9.179179179179179471e+01,8.245149456764071147e+03
-9.159159159159159458e+01,8.208836467097729837e+03
-9.139139139139139445e+01,8.172603637671706565e+03
-9.119119119119119432e+01,8.136450968486004058e+03
-9.099099099099099419e+01,8.100378459540621407e+03
-9.079079079079079406e+01,8.064386110835560430e+03
-9.059059059059059393e+01,8.028473922370819309e+03
-9.039039039039039380e+01,7.992641894146399864e+03
-9.019019019019019368e+01,7.956890026162299364e+03
-8.998998998998999355e+01,7.921218318418518720e+03
-8.978978978978979342e+01,7.885626770915059751e+03
-8.958958958958959329e+01,7.850115383651920638e+03
-8.938938938938939316e+01,7.814684156629102290e+03
-8.918918918918919303e+01,7.779333089846603798e+03
-8.898898898898899290e+01,7.744062183304426071e+03
-8.878878878878879277e+01,7.708871437002569110e+03
-8.858858858858859264e+01,7.673760850941032004e+03
-8.838838838838839251e+01,7.638730425119815663e+03
-8.818818818818819238e+01,7.603780159538919179e+03
-8.798798798798799226e+01,7.568910054198342550e+03
-8.778778778778779213e+01,7.534120109098087596e+03
-8.758758758758759200e+01,7.499410324238152498e+03
-8.738738738738739187e+01,7.464780699618538165e+03
-8.718718718718719174e+01,7.430231235239243688e+03
-8.698698698698699161e+01,7.395761931100269976e+03
-8.678678678678679148e+01,7.361372787201617029e+03
-8.658658658658659135e+01,7.327063803543283939e+03
-8.638638638638639122e+01,7.292834980125271613e+03
-8.618618618618619109e+01,7.258686316947579144e+03
-8.598598598598599096e+01,7.224617814010206530e+03
-8.578578578578579084e+01,7.190629471313155591e+03
-8.558558558558559071e+01,7.156721288856424508e+03
-8.538538538538539058e+01,7.122893266640014190e+03
-8.518518518518519045e+01,7.089145404663923728e+03
-8.498498498498497611e+01,7.055477702928152212e+03
-8.478478478478479019e+01,7.021890161432705099e+03
-8.458458458458457585e+01,6.988382780177573295e+03
-8.438438438438438993e+01,6.954955559162767713e+03
-8.418418418418417559e+01,6.921608498388276530e+03
-8.398398398398398967e+01,6.888341597854110660e+03
-8.378378378378377533e+01,6.855154857560261917e+03
-8.358358358358358942e+01,6.822048277506736667e+03
-8.338338338338337508e+01,6.789021857693528545e+03
-8.318318318318318916e+01,6.756075598120643917e+03
-8.298298298298297482e+01,6.723209498788076417e+03
-8.278278278278278890e+01,6.690423559695833319e+03
-8.258258258258257456e+01,6.657717780843905530e+03
-8.238238238238238864e+01,6.625092162232303963e+03
-8.218218218218217430e+01,6.592546703861016795e+03
-8.198198198198198838e+01,6.560081405730055849e+03
-8.178178178178177404e+01,6.527696267839409302e+03
-8.158158158158158813e+01,6.495391290189088977e+03
-8.138138138138137379e+01,6.463166472779083961e+03
-8.118118118118118787e+01,6.431021815609404257e+03
-8.098098098098097353e+01,6.398957318680040771e+03
-8.078078078078078761e+01,6.366972981991000779e+03
-8.058058058058057327e+01,6.335068805542277005e+03
-8.038038038038038735e+01,6.303244789333879453e+03
-8.018018018018017301e+01,6.271500933365797209e+03
-7.997997997997998709e+01,6.239837237638040278e+03
-7.977977977977977275e+01,6.208253702150597746e+03
-7.957957957957958683e+01,6.176750326903480527e+03
-7.937937937937937249e+01,6.145327111896680435e+03
-7.917917917917918658e+01,6.113984057130203837e+03
-7.897897897897897224e+01,6.082721162604044366e+03
-7.877877877877878632e+01,6.051538428318209299e+03
-7.857857857857857198e+01,6.020435854272689539e+03
-7.837837837837837185e+01,5.989413440467493274e+03
-7.817817817817817172e+01,5.958471186902616864e+03
-7.797797797797797159e+01,5.927609093578062129e+03
-7.777777777777777146e+01,5.896827160493826341e+03
-7.757757757757757133e+01,5.866125387649911318e+03
-7.737737737737737120e+01,5.835503775046317060e+03
-7.717717717717717107e+01,5.804962322683041748e+03
-7.697697697697697095e+01,5.774501030560089021e+03
-7.677677677677677082e+01,5.744119898677455240e+03
-7.657657657657657069e+01,5.713818927035143133e+03
-7.637637637637637056e+01,5.683598115633149973e+03
-7.617617617617617043e+01,5.653457464471477579e+03
-7.597597597597597030e+01,5.623396973550125949e+03
-7.577577577577577017e+01,5.593416642869094176e+03
-7.557557557557557004e+01,5.563516472428384077e+03
-7.537537537537536991e+01,5.533696462227992924e+03
-7.517517517517516978e+01,5.503956612267922537e+03
-7.497497497497496965e+01,5.474296922548172915e+03
-7.477477477477476953e+01,5.444717393068743149e+03
-7.457457457457456940e+01,5.415218023829635058e+03
-7.437437437437436927e+01,5.385798814830845913e+03
-7.417417417417416914e+01,5.356459766072377533e+03
-7.397397397397396901e+01,5.327200877554229919e+03
-7.377377377377376888e+01,5.298022149276402160e+03
-7.357357357357356875e+01,5.268923581238896077e+03
-7.337337337337336862e+01,5.239905173441708939e+03
-7.317317317317316849e+01,5.210966925884842567e+03
-7.297297297297296836e+01,5.182108838568297870e+03
-7.277277277277276823e+01,5.153330911492072119e+03
-7.257257257257256811e+01,5.124633144656167133e+03
-7.237237237237236798e+01,5.096015538060582003e+03
-7.217217217217216785e+01,5.067478091705317638e+03
-7.197197197197196772e+01,5.039020805590374948e+03
-7.177177177177176759e+01,5.010643679715751205e+03
-7.157157157157156746e+01,4.982346714081448226e+03
-7.137137137137136733e+01,4.954129908687466013e+03
-7.117117117117116720e+01,4.925993263533803656e+03
-7.097097097097096707e+01,4.897936778620462064e+03
-7.077077077077076694e+01,4.869960453947440328e+03
-7.057057057057056682e+01,4.842064289514739357e+03
-7.037037037037036669e+01,4.814248285322359152e+03
-7.017017017017016656e+01,4.786512441370298802e+03
-6.996996996996996643e+01,4.758856757658559218e+03
-6.976976976976976630e+01,4.731281234187139489e+03
-6.956956956956956617e+01,4.703785870956040526e+03
-6.936936936936936604e+01,4.676370667965262328e+03
-6.916916916916916591e+01,4.649035625214803986e+03
-6.896896896896896578e+01,4.621780742704666409e+03
-6.876876876876876565e+01,4.594606020434848688e+03
-6.856856856856856552e+01,4.567511458405351732e+03
-6.836836836836836540e+01,4.540497056616175541e+03
-6.816816816816816527e+01,4.513562815067319207e+03
-6.796796796796796514e+01,4.486708733758783637e+03
-6.776776776776776501e+01,4.459934812690567924e+03
-6.756756756756756488e+01,4.433241051862672975e+03
-6.736736736736736475e+01,4.406627451275098792e+03
-6.716716716716716462e+01,4.380094010927844465e+03
-6.696696696696696449e+01,4.353640730820910903e+03
-6.676676676676676436e+01,4.327267610954297197e+03
-6.656656656656656423e+01,4.300974651328004256e+03
-6.636636636636636410e+01,4.274761851942031171e+03
-6.616616616616616398e+01,4.248629212796379761e+03
-6.596596596596596385e+01,4.222576733891048207e+03
-6.576576576576576372e+01,4.196604415226036508e+03
-6.556556556556556359e+01,4.170712256801345575e+03
-6.536536536536536346e+01,4.144900258616974497e+03
-6.516516516516516333e+01,4.119168420672925095e+03
-6.496496496496496320e+01,4.093516742969194638e+03
-6.476476476476476307e+01,4.067945225505785402e+03
-6.456456456456456294e+01,4.042453868282696931e+03
-6.436436436436436281e+01,4.017042671299928315e+03
-6.416416416416416268e+01,3.991711634557480465e+03
-6.396396396396396256e+01,3.966460758055352471e+03
-6.376376376376376243e+01,3.941290041793545242e+03
-6.356356356356356230e+01,3.916199485772058324e+03
-6.336336336336336217e+01,3.891189089990891716e+03
-6.316316316316316204e+01,3.866258854450045874e+03
-6.296296296296296191e+01,3.841408779149519432e+03
-6.276276276276276178e+01,3.816638864089314211e+03
-6.256256256256256165e+01,3.791949109269429300e+03
-6.236236236236236152e+01,3.767339514689865155e+03
-6.216216216216216139e+01,3.742810080350620865e+03
-6.196196196196196126e+01,3.718360806251696886e+03
-6.176176176176176114e+01,3.693991692393093672e+03
-6.156156156156156101e+01,3.669702738774810769e+03
-6.136136136136136088e+01,3.645493945396848176e+03
-6.116116116116116075e+01,3.621365312259206348e+03
-6.096096096096096062e+01,3.597316839361884377e+03
-6.076076076076076049e+01,3.573348526704882715e+03
-6.056056056056056036e+01,3.549460374288201820e+03
-6.036036036036036023e+01,3.525652382111841689e+03
-6.016016016016016010e+01,3.501924550175801414e+03
-5.995995995995995997e+01,3.478276878480081905e+03
-5.975975975975975985e+01,3.454709367024682251e+03
-5.955955955955955972e+01,3.431222015809603363e+03
-5.935935935935935959e+01,3.407814824834844785e+03
-5.915915915915915946e+01,3.384487794100406973e+03
-5.895895895895895933e+01,3.361240923606289016e+03
-5.875875875875875920e+01,3.338074213352491370e+03
-5.855855855855855907e+01,3.314987663339014489e+03
-5.835835835835835894e+01,3.291981273565858373e+03
-5.815815815815815881e+01,3.269055044033022114e+03
-5.795795795795795868e+01,3.246208974740506619e+03
-5.775775775775775855e+01,3.223443065688311435e+03
-5.755755755755755843e+01,3.200757316876436107e+03
-5.735735735735735830e+01,3.178151728304881544e+03
-5.715715715715715106e+01,3.155626299973646837e+03
-5.695695695695695093e+01,3.133181031882732896e+03
-5.675675675675675080e+01,3.110815924032139719e+03
-5.655655655655655067e+01,3.088530976421866399e+03
-5.635635635635635055e+01,3.066326189051913843e+03
-5.615615615615615042e+01,3.044201561922282053e+03
-5.595595595595595029e+01,3.022157095032970574e+03
-5.575575575575575016e+01,3.000192788383978950e+03
-5.555555555555555003e+01,2.978308641975307637e+03
-5.535535535535534990e+01,2.956504655806957544e+03
-5.515515515515514977e+01,2.934780829878927307e+03
-5.495495495495494964e+01,2.913137164191217835e+03
-5.475475475475474951e+01,2.891573658743828673e+03
-5.455455455455454938e+01,2.870090313536759822e+03
-5.435435435435434925e+01,2.848687128570010827e+03
-5.415415415415414913e+01,2.827364103843582598e+03
-5.395395395395394900e+01,2.806121239357475133e+03
-5.375375375375374887e+01,2.784958535111687979e+03
-5.355355355355354874e+01,2.763875991106221136e+03
-5.335335335335334861e+01,2.742873607341074148e+03
-5.315315315315314848e+01,2.721951383816247926e+03
-5.295295295295294835e+01,2.701109320531742469e+03
-5.275275275275274822e+01,2.680347417487557323e+03
-5.255255255255254809e+01,2.659665674683692487e+03
-5.235235235235234796e+01,2.639064092120147507e+03
-5.215215215215214783e+01,2.618542669796923292e+03
-5.195195195195194771e+01,2.598101407714019842e+03
-5.175175175175174758e+01,2.577740305871436703e+03
-5.155155155155154745e+01,2.557459364269173875e+03
-5.135135135135134732e+01,2.537258582907231357e+03
-5.115115115115114719e+01,2.517137961785608695e+03
-5.095095095095094706e+01,2.497097500904307253e+03
-5.075075075075074693e+01,2.477137200263326122e+03
-5.055055055055054680e+01,2.457257059862665301e+03
-5.035035035035034667e+01,2.437457079702324791e+03
-5.015015015015014654e+01,2.417737259782304136e+03
-4.994994994994994642e+01,2.398097600102604702e+03
-4.974974974974974629e+01,2.378538100663225578e+03
-4.954954954954954616e+01,2.359058761464166764e+03
-4.934934934934934603e+01,2.339659582505428261e+03
-4.914914914914914590e+01,2.320340563787009614e+03
-4.894894894894894577e+01,2.301101705308912187e+03
-4.874874874874874564e+01,2.281943007071135071e+03
-4.854854854854854551e+01,2.262864469073677810e+03
-4.834834834834834538e+01,2.243866091316541770e+03
-4.814814814814814525e+01,2.224947873799725585e+03
-4.794794794794794512e+01,2.206109816523229711e+03
-4.774774774774774500e+01,2.187351919487054147e+03
-4.754754754754754487e+01,2.168674182691199348e+03
-4.734734734734734474e+01,2.150076606135664861e+03
-4.714714714714714461e+01,2.131559189820451138e+03
-4.694694694694694448e+01,2.113121933745556817e+03
-4.674674674674674435e+01,2.094764837910983715e+03
-4.654654654654654422e+01,2.076487902316730924e+03
-4.634634634634634409e+01,2.058291126962798444e+03
-4.614614614614614396e+01,2.040174511849186047e+03
-4.594594594594594383e+01,2.022138056975894642e+03
-4.574574574574574370e+01,2.004181762342923548e+03
-4.554554554554554358e+01,1.986305627950272537e+03
-4.534534534534534345e+01,1.968509653797942065e+03
-4.514514514514514332e+01,1.950793839885931675e+03
-4.494494494494494319e+01,1.933158186214242050e+03
-4.474474474474474306e+01,1.915602692782872964e+03
-4.454454454454454293e+01,1.898127359591823733e+03
-4.434434434434434280e+01,1.880732186641095495e+03
-4.414414414414414267e+01,1.863417173930687341e+03
-4.394394394394394254e+01,1.846182321460599496e+03
-4.374374374374374241e+01,1.829027629230832417e+03
-4.354354354354354228e+01,1.811953097241385422e+03
-4.334334334334334216e+01,1.794958725492258964e+03
-4.314314314314314203e+01,1.778044513983452816e+03
-4.294294294294294190e+01,1.761210462714966980e+03
-4.274274274274274177e+01,1.744456571686801908e+03
-4.254254254254254164e+01,1.727782840898957147e+03
-4.234234234234234151e+01,1.711189270351432469e+03
-4.214214214214214138e+01,1.694675860044228330e+03
-4.194194194194194125e+01,1.678242609977344500e+03
-4.174174174174174112e+01,1.661889520150781436e+03
-4.154154154154154099e+01,1.645616590564538456e+03
-4.134134134134134086e+01,1.629423821218616013e+03
-4.114114114114114074e+01,1.613311212113013880e+03
-4.094094094094094061e+01,1.597278763247732286e+03
-4.074074074074074048e+01,1.581326474622770775e+03
-4.054054054054054035e+01,1.565454346238130029e+03
-4.034034034034034022e+01,1.549662378093809366e+03
-4.014014014014013298e+01,1.533950570189808786e+03
-3.993993993993993286e+01,1.518318922526129199e+03
-3.973973973973973273e+01,1.502767435102769923e+03
-3.953953953953953260e+01,1.487296107919730957e+03
-3.933933933933933247e+01,1.471904940977012529e+03
-3.913913913913913234e+01,1.456593934274614412e+03
-3.893893893893893221e+01,1.441363087812536833e+03
-3.873873873873873208e+01,1.426212401590779336e+03
-3.853853853853853195e+01,1.411141875609342605e+03
-3.833833833833833182e+01,1.396151509868226185e+03
-3.813813813813813169e+01,1.381241304367429848e+03
-3.793793793793793157e+01,1.366411259106954276e+03
-3.773773773773773144e+01,1.351661374086799242e+03
-3.753753753753753131e+01,1.336991649306964064e+03
-3.733733733733733118e+01,1.322402084767449651e+03
-3.713713713713713105e+01,1.307892680468255548e+03
-3.693693693693693092e+01,1.293463436409381984e+03
-3.673673673673673079e+01,1.279114352590828730e+03
-3.653653653653653066e+01,1.264845429012595787e+03
-3.633633633633633053e+01,1.250656665674683381e+03
-3.613613613613613040e+01,1.236548062577091287e+03
-3.593593593593593027e+01,1.222519619719819502e+03
-3.573573573573573015e+01,1.208571337102868256e+03
-3.553553553553553002e+01,1.194703214726237547e+03
-3.533533533533532989e+01,1.180915252589926922e+03
-3.513513513513512976e+01,1.167207450693936835e+03
-3.493493493493492963e+01,1.153579809038267058e+03
-3.473473473473472950e+01,1.140032327622917819e+03
-3.453453453453452937e+01,1.126565006447889118e+03
-3.433433433433432924e+01,1.113177845513180500e+03
-3.413413413413412911e+01,1.099870844818792420e+03
-3.393393393393392898e+01,1.086644004364724879e+03
-3.373373373373372885e+01,1.073497324150977420e+03
-3.353353353353352873e+01,1.060430804177550726e+03
-3.333333333333332860e+01,1.047444444444444116e+03
-3.313313313313312847e+01,1.034538244951658044e+03
-3.293293293293292834e+01,1.021712205699192396e+03
-3.273273273273272821e+01,1.008966326687047058e+03
-3.253253253253252808e+01,9.963006079152223720e+02
-3.233233233233232795e+01,9.837150493837178828e+02
-3.213213213213212782e+01,9.712096510925337043e+02
-3.193193193193192769e+01,9.587844130416699500e+02
-3.173173173173172756e+01,9.464393352311268472e+02
-3.153153153153152743e+01,9.341744176609039414e+02
-3.133133133133132731e+01,9.219896603310013461e+02
-3.113113113113112718e+01,9.098850632414194024e+02
-3.093093093093092705e+01,8.978606263921577693e+02
-3.073073073073072692e+01,8.859163497832164467e+02
-3.053053053053052679e+01,8.740522334145955483e+02
-3.033033033033032666e+01,8.622682772862951879e+02
-3.013013013013012653e+01,8.505644813983150243e+02
-2.992992992992992640e+01,8.389408457506553987e+02
-2.972972972972972627e+01,8.273973703433160836e+02
-2.952952952952952614e+01,8.159340551762973064e+02
-2.932932932932932601e+01,8.045509002495988398e+02
-2.912912912912912589e+01,7.932479055632206837e+02
-2.892892892892892576e+01,7.820250711171629519e+02
-2.872872872872872563e+01,7.708823969114257579e+02
-2.852852852852852550e+01,7.598198829460089883e+02
-2.832832832832832537e+01,7.488375292209124154e+02
-2.812812812812812524e+01,7.379353357361363805e+02
-2.792792792792792511e+01,7.271133024916807699e+02
-2.772772772772772498e+01,7.163714294875454698e+02
-2.752752752752752485e+01,7.057097167237305939e+02
-2.732732732732732472e+01,6.951281642002361423e+02
-2.712712712712712460e+01,6.846267719170621149e+02
-2.692692692692692447e+01,6.742055398742083980e+02
